ZIP Code,Population,Year
48436,4139,2022
48437,348,2022
48438,7511,2022
48439,52012,2022
48440,114,2022
48441,3979,2022
48442,22416,2022
48444,9525,2022
48445,1169,2022
48446,30693,2022
48449,2972,2022
48450,4503,2022
48451,15416,2022
48453,4991,2022
48454,1162,2022
48455,7953,2022
48456,728,2022
48457,8876,2022
48458,19109,2022
48460,2689,2022
48461,7889,2022
48462,12803,2022
48463,4440,2022
48464,1999,2022
48465,553,2022
48466,1501,2022
48467,2286,2022
48468,1266,2022
48469,1295,2022
48470,579,2022
48471,5613,2022
48472,1403,2022
48473,22586,2022
48475,2613,2022
48476,604,2022
48502,1323,2022
48503,22891,2022
48504,23941,2022
48505,17809,2022
48506,24837,2022
48507,29357,2022
48509,9354,2022
48519,8577,2022
48529,8164,2022
48532,20531,2022
48601,32172,2022
48602,27575,2022
48603,28426,2022
48604,11793,2022
48607,1676,2022
48609,12339,2022
48610,3270,2022
48611,6135,2022
48612,8382,2022
48613,1039,2022
48614,978,2022
48615,2817,2022
48616,7486,2022
48617,9526,2022
48618,4912,2022
48619,454,2022
48620,146,2022
48621,1065,2022
48622,5996,2022
48623,15098,2022
48624,16480,2022
48625,12962,2022
48626,5899,2022
48627,129,2022
48628,1958,2022
48629,7691,2022
48630,70,2022
48631,3924,2022
48632,5028,2022
48633,129,2022
48634,4613,2022
48635,1608,2022
48636,852,2022
48637,3104,2022
48638,12157,2022
48640,32723,2022
48642,33483,2022
48647,4256,2022
48649,1309,2022
48650,6462,2022
48651,4369,2022
48652,1974,2022
48653,9885,2022
48654,2446,2022
48655,5773,2022
48656,3785,2022
48657,7506,2022
48658,4803,2022
48659,2643,2022
48661,10538,2022
48662,1293,2022
48701,1268,2022
48703,2964,2022
48705,423,2022
48706,39182,2022
48708,25857,2022
48710,0,2022
48720,1116,2022
48721,420,2022
48722,3264,2022
48723,12389,2022
48724,796,2022
48725,1910,2022
48726,5733,2022
48727,984,2022
48728,302,2022
48729,1478,2022
48730,4586,2022
48731,1477,2022
48732,11204,2022
48733,1573,2022
48734,7425,2022
48735,981,2022
48737,1214,2022
48738,1036,2022
48739,3592,2022
48740,2457,2022
48741,2043,2022
48742,1611,2022
48743,38,2022
48744,4326,2022
48745,1416,2022
48746,8090,2022
48747,1720,2022
48748,1438,2022
48749,1311,2022
48750,9024,2022
48754,973,2022
48755,2825,2022
48756,3956,2022
48757,3713,2022
48759,3506,2022
48760,1342,2022
48761,867,2022
48762,1069,2022
48763,4943,2022
48765,554,2022
48766,1319,2022
48767,2075,2022
48768,9111,2022
48770,1826,2022
48801,13621,2022
48806,1794,2022
48807,787,2022
48808,6519,2022
48809,11112,2022
48811,7425,2022
48813,20165,2022
48815,2254,2022
48816,347,2022
48817,5586,2022
48818,2395,2022
48819,2426,2022
48820,18046,2022
48821,6127,2022
48822,2469,2022
48823,49713,2022
48824,1969,2022
48825,10855,2022
48827,15999,2022
48829,3434,2022
48831,3307,2022
48832,1276,2022
48834,2159,2022
48835,2580,2022
48836,14779,2022
48837,19913,2022
48838,18043,2022
48840,12611,2022
48841,713,2022
48842,21194,2022
48843,46734,2022
48845,981,2022
48846,22038,2022
48847,5599,2022
48848,7705,2022
48849,5789,2022
48850,4657,2022
48851,2307,2022
48852,166,2022
48853,740,2022
48854,19502,2022
48855,16367,2022
48856,879,2022
48857,3489,2022
48858,43036,2022
48859,2395,2022
48860,1601,2022
48861,1839,2022
48862,25,2022
48864,23359,2022
48865,1918,2022
48866,4357,2022
48867,27154,2022
48870,214,2022
48871,2232,2022
48872,6241,2022
48873,1402,2022
48874,185,2022
48875,10899,2022
48876,4602,2022
48877,1967,2022
48878,1510,2022
48879,18607,2022
48880,10026,2022
48881,5521,2022
48883,6692,2022
48884,5009,2022
48885,1108,2022
48886,1621,2022
48888,5792,2022
48889,1482,2022
48890,1976,2022
48891,2864,2022
48892,4740,2022
48893,5274,2022
48894,2386,2022
48895,11331,2022
48896,268,2022
48897,1434,2022
48906,25953,2022
48910,33221,2022
48911,40755,2022
48912,16378,2022
48915,10022,2022
48917,32379,2022
48933,3056,2022
49001,20087,2022
49002,19975,2022
49004,17870,2022
49006,26730,2022
49007,10565,2022
49008,16114,2022
49009,47139,2022
49010,18457,2022
49011,2463,2022
49012,3705,2022
49013,5030,2022
49014,21118,2022
49015,29361,2022
49017,20179,2022
49021,6339,2022
49022,29985,2022
49024,30539,2022
49026,1666,2022
49027,284,2022
49028,5733,2022
49029,1341,2022
49030,2486,2022
49031,8316,2022
49032,3232,2022
49033,1790,2022
49034,2128,2022
49036,24990,2022
49037,20687,2022
49038,8577,2022
49040,3436,2022
49042,4747,2022
49043,2166,2022
49045,5434,2022
49046,7202,2022
49047,14350,2022
49048,23626,2022
49050,1428,2022
49051,2970,2022
49052,994,2022
49053,7559,2022
49055,6195,2022
49056,3751,2022
49057,6393,2022
49058,19153,2022
49060,2604,2022
49061,1818,2022
49063,120,2022
49064,3744,2022
49065,7268,2022
49066,645,2022
49067,3938,2022
49068,15147,2022
49070,2175,2022
49071,11477,2022
49072,2753,2022
49073,5035,2022
49074,223,2022
49075,166,2022
49076,4112,2022
49078,10464,2022
49079,13469,2022
49080,15516,2022
49082,6207,2022
49083,7780,2022
49084,13,2022
49085,23778,2022
49087,6168,2022
49088,3794,2022
49089,2100,2022
49090,13714,2022
49091,19831,2022
49092,1945,2022
49093,18445,2022
49094,3682,2022
49095,2357,2022
49096,2976,2022
49097,11448,2022
49098,5929,2022
49099,5724,2022
49101,2897,2022
49102,1530,2022
49103,11136,2022
49104,479,2022
49106,5135,2022
49107,10534,2022
49111,3397,2022
49112,10299,2022
49113,1732,2022
49115,110,2022
49116,111,2022
49117,3390,2022
49119,134,2022
49120,36792,2022
49125,2167,2022
49126,1430,2022
49127,11223,2022
49128,3422,2022
49129,602,2022
49130,1282,2022
49201,49509,2022
49202,18234,2022
49203,37004,2022
49220,2795,2022
49221,41209,2022
49224,13280,2022
49227,1194,2022
49228,5381,2022
49229,3378,2022
49230,10089,2022
49232,2742,2022
49233,2889,2022
49234,2580,2022
49235,2059,2022
49236,5036,2022
49237,3080,2022
49238,1945,2022
49240,9379,2022
49241,1859,2022
49242,14718,2022
49245,4445,2022
49246,3786,2022
49247,5427,2022
49248,883,2022
49249,3350,2022
49250,5825,2022
49251,6445,2022
49252,2475,2022
49253,2676,2022
49254,3803,2022
49255,2124,2022
49256,3694,2022
49258,10,2022
49259,2684,2022
49261,278,2022
49262,1238,2022
49263,0,2022
49264,1718,2022
49265,5129,2022
49266,3338,2022
49267,4024,2022
49268,1179,2022
49269,5643,2022
49270,5634,2022
49271,1946,2022
49272,2502,2022
49274,3727,2022
49276,873,2022
49277,2913,2022
49279,889,2022
49282,71,2022
49283,4398,2022
49284,2764,2022
49285,6106,2022
49286,14624,2022
49287,2099,2022
49288,1518,2022
49289,81,2022
49301,20092,2022
49302,9582,2022
49303,928,2022
49304,4614,2022
49305,2397,2022
49306,10847,2022
49307,18169,2022
49309,1552,2022
49310,2952,2022
49312,160,2022
49315,25397,2022
49316,25291,2022
49318,1326,2022
49319,18658,2022
49320,239,2022
49321,15740,2022
49322,1147,2022
49323,10852,2022
49325,2481,2022
49326,3767,2022
49327,8712,2022
49328,3962,2022
49329,9056,2022
49330,5681,2022
49331,17522,2022
49332,3405,2022
49333,12928,2022
49335,140,2022
49336,4360,2022
49337,13155,2022
49338,1586,2022
49339,2234,2022
49340,2382,2022
49341,39094,2022
49342,1508,2022
49343,6062,2022
49344,3896,2022
49345,13155,2022
49346,4984,2022
49347,1546,2022
49348,13280,2022
49349,7672,2022
49401,28358,2022
49402,1517,2022
49403,2604,2022
49404,8917,2022
49405,1705,2022
49406,781,2022
49408,10582,2022
49409,99,2022
49410,1837,2022
49411,1572,2022
49412,12180,2022
49415,6529,2022
49417,33104,2022
49418,30419,2022
49419,8483,2022
49420,6145,2022
49421,5823,2022
49423,46467,2022
49424,48493,2022
49425,3510,2022
49426,40410,2022
49428,27793,2022
49430,50,2022
49431,17121,2022
49434,14,2022
49435,3983,2022
49436,1672,2022
49437,6515,2022
49440,1297,2022
49441,36649,2022
49442,45137,2022
49443,67,2022
49444,26309,2022
49445,21611,2022
49446,2349,2022
49448,4405,2022
49449,2703,2022
49450,3062,2022
49451,6386,2022
49452,2231,2022
49453,2746,2022
49454,4783,2022
49455,5149,2022
49456,19568,2022
49457,11119,2022
49458,134,2022
49459,1647,2022
49460,8987,2022
49461,9362,2022
49464,29027,2022
49503,37471,2022
49504,40686,2022
49505,32325,2022
49506,33877,2022
49507,39899,2022
49508,42515,2022
49509,28549,2022
49512,19141,2022
49519,28070,2022
49525,30509,2022
49534,23008,2022
49544,9977,2022
49546,34308,2022
49548,34615,2022
49601,22300,2022
49611,403,2022
49612,1400,2022
49613,570,2022
49614,3029,2022
49615,3946,2022
49616,2225,2022
49617,3166,2022
49618,848,2022
49619,1031,2022
49620,2813,2022
49621,3749,2022
49622,2439,2022
49623,1193,2022
49625,1202,2022
49626,202,2022
49627,267,2022
49628,225,2022
49629,2067,2022
49630,1472,2022
49631,5520,2022
49632,1053,2022
49633,3208,2022
49634,172,2022
49635,3328,2022
49636,584,2022
49637,3605,2022
49638,954,2022
49639,2442,2022
49640,1255,2022
49642,1013,2022
49643,7483,2022
49644,1920,2022
49645,1802,2022
49646,8561,2022
49648,2572,2022
49649,7184,2022
49650,3459,2022
49651,7647,2022
49653,1672,2022
49654,702,2022
49655,3333,2022
49656,1731,2022
49657,3743,2022
49659,7131,2022
49660,14739,2022
49663,6045,2022
49664,2071,2022
49665,4108,2022
49667,666,2022
49668,3370,2022
49670,1732,2022
49674,191,2022
49675,743,2022
49676,3459,2022
49677,7351,2022
49679,1351,2022
49680,2170,2022
49682,4543,2022
49683,2002,2022
49684,21171,2022
49685,21120,2022
49686,25282,2022
49688,2331,2022
49689,1610,2022
49690,6558,2022
49696,10353,2022
49701,739,2022
49705,911,2022
49706,4857,2022
49707,22009,2022
49709,3361,2022
49710,330,2022
49712,8250,2022
49713,2178,2022
49715,3424,2022
49716,967,2022
49717,68,2022
49718,703,2022
49719,1389,2022
49720,9109,2022
49721,14034,2022
49722,45,2022
49724,1151,2022
49725,592,2022
49726,1001,2022
49727,6731,2022
49728,368,2022
49729,1463,2022
49730,2115,2022
49733,1657,2022
49735,20570,2022
49736,487,2022
49738,9567,2022
49740,7451,2022
49743,890,2022
49744,900,2022
49745,950,2022
49746,3543,2022
49747,2068,2022
49748,165,2022
49749,4527,2022
49751,2063,2022
49752,1018,2022
49753,1766,2022
49755,1753,2022
49756,3805,2022
49757,836,2022
49759,1450,2022
49760,694,2022
49762,577,2022
49764,0,2022
49765,4505,2022
49766,2405,2022
49768,441,2022
49769,1710,2022
49770,17555,2022
49774,1766,2022
49775,44,2022
49776,1504,2022
49777,1899,2022
49779,4626,2022
49780,1638,2022
49781,3628,2022
49782,657,2022
49783,18905,2022
49784,1327,2022
49788,4309,2022
49791,215,2022
49793,126,2022
49795,1972,2022
49796,375,2022
49799,2126,2022
49801,11504,2022
49802,6034,2022
49805,516,2022
49806,621,2022
49807,3072,2022
49808,414,2022
49812,808,2022
49814,1198,2022
49815,205,2022
49816,768,2022
49817,627,2022
49818,1225,2022
49820,200,2022
49821,1292,2022
49822,225,2022
49825,278,2022
49826,256,2022
49827,1203,2022
49829,16869,2022
49831,569,2022
49833,119,2022
49834,583,2022
49835,757,2022
49836,1051,2022
49837,9899,2022
49838,391,2022
49839,309,2022
49840,707,2022
49841,7093,2022
49847,1070,2022
49848,94,2022
49849,12069,2022
49852,133,2022
49853,1100,2022
49854,6172,2022
49855,33075,2022
49858,11911,2022
49861,561,2022
49862,4524,2022
49863,186,2022
49864,32,2022
49866,8233,2022
49868,4401,2022
49870,3510,2022
49871,499,2022
49872,226,2022
49873,99,2022
49874,997,2022
49876,1262,2022
49877,10,2022
49878,3204,2022
49879,1093,2022
49880,1135,2022
49881,357,2022
49883,173,2022
49884,567,2022
49885,1820,2022
49886,543,2022
49887,2758,2022
49891,619,2022
49892,2057,2022
49893,1361,2022
49894,912,2022
49895,873,2022
49896,1702,2022
49901,273,2022
49902,210,2022
49903,194,2022
49905,2349,2022
49908,3104,2022
49910,239,2022
49911,2769,2022
49912,859,2022
49913,7238,2022
49915,576,2022
49916,2980,2022
49917,312,2022
49918,100,2022
49919,101,2022
49920,4207,2022
49921,362,2022
49922,888,2022
49925,647,2022
49927,390,2022
49929,219,2022
49930,7266,2022
49931,10282,2022
49934,780,2022
49935,5943,2022
49938,7636,2022
49942,69,2022
49945,2816,2022
49946,3868,2022
49947,823,2022
49948,599,2022
49950,981,2022
49952,133,2022
49953,2274,2022
49955,449,2022
49958,839,2022
49959,347,2022
49960,226,2022
49961,141,2022
49962,219,2022
49963,523,2022
49965,501,2022
49967,356,2022
49968,2124,2022
49969,1039,2022
49970,277,2022
49971,415,2022
50001,575,2022
50002,1505,2022
50003,9263,2022
50005,859,2022
50006,1586,2022
50007,489,2022
50008,771,2022
50009,21402,2022
50010,33397,2022
50012,2061,2022
50013,4349,2022
50014,31376,2022
50020,1281,2022
50021,27375,2022
50022,8664,2022
50023,45195,2022
50025,2937,2022
50026,438,2022
50027,288,2022
50028,1776,2022
50029,550,2022
50031,57,2022
50032,702,2022
50033,12,2022
50034,437,2022
50035,9507,2022
50036,16418,2022
50038,247,2022
50039,547,2022
50040,138,2022
50041,98,2022
50042,200,2022
50044,887,2022
50046,1652,2022
50047,6635,2022
50048,776,2022
50049,6449,2022
50050,743,2022
50051,277,2022
50052,82,2022
50054,3099,2022
50055,1260,2022
50056,1190,2022
50057,244,2022
50058,1869,2022
50060,2444,2022
50061,2310,2022
50062,859,2022
50063,2553,2022
50064,129,2022
50065,608,2022
50066,218,2022
50067,265,2022
50068,279,2022
50069,1009,2022
50070,1250,2022
50071,889,2022
50072,2892,2022
50073,959,2022
50074,195,2022
50075,749,2022
50076,1463,2022
50078,102,2022
50101,68,2022
50102,127,2022
50103,400,2022
50104,93,2022
50105,1235,2022
50106,1182,2022
50107,756,2022
50108,438,2022
50109,3407,2022
50110,35,2022
50111,15745,2022
50112,11827,2022
50115,2782,2022
50116,191,2022
50117,145,2022
50118,782,2022
50119,356,2022
50120,537,2022
50122,1511,2022
50123,858,2022
50124,4539,2022
50125,20364,2022
50126,6402,2022
50127,0,2022
50128,429,2022
50129,5208,2022
50130,1567,2022
50131,23967,2022
50132,389,2022
50133,459,2022
50134,915,2022
50135,1658,2022
50136,408,2022
50137,90,2022
50138,12086,2022
50139,1003,2022
50140,2973,2022
50141,499,2022
50142,790,2022
50143,546,2022
50144,2579,2022
50145,116,2022
50146,467,2022
50147,338,2022
50148,376,2022
50149,843,2022
50150,885,2022
50151,636,2022
50152,153,2022
50153,852,2022
50154,612,2022
50155,132,2022
50156,4644,2022
50157,705,2022
50158,31047,2022
50160,579,2022
50161,2016,2022
50162,1302,2022
50163,663,2022
50164,679,2022
50165,33,2022
50166,2016,2022
50167,837,2022
50168,831,2022
50169,3037,2022
50170,2874,2022
50171,2440,2022
50173,716,2022
50174,1431,2022
50201,8291,2022
50206,500,2022
50207,2313,2022
50208,20339,2022
50210,1570,2022
50211,15120,2022
50212,3053,2022
50213,7448,2022
50214,730,2022
50216,2844,2022
50217,500,2022
50218,305,2022
50219,13940,2022
50220,9037,2022
50222,373,2022
50223,364,2022
50225,3211,2022
50226,7144,2022
50227,103,2022
50228,2688,2022
50229,1392,2022
50230,916,2022
50231,157,2022
50232,650,2022
50233,1480,2022
50234,482,2022
50235,391,2022
50236,1768,2022
50237,3085,2022
50238,1168,2022
50239,139,2022
50240,2335,2022
50241,131,2022
50242,478,2022
50243,382,2022
50244,1900,2022
50246,716,2022
50247,2411,2022
50248,4048,2022
50249,1404,2022
50250,2480,2022
50251,1478,2022
50252,244,2022
50254,288,2022
50255,56,2022
50256,519,2022
50257,1131,2022
50258,831,2022
50261,2866,2022
50262,174,2022
50263,25635,2022
50264,493,2022
50265,33222,2022
50266,35508,2022
50268,1101,2022
50269,133,2022
50271,623,2022
50272,139,2022
50273,8866,2022
50274,132,2022
50275,444,2022
50276,2248,2022
50277,484,2022
50278,851,2022
50309,9307,2022
50310,31976,2022
50311,15869,2022
50312,15498,2022
50313,18291,2022
50314,10086,2022
50315,36355,2022
50316,16647,2022
50317,35466,2022
50319,0,2022
50320,23709,2022
50321,7941,2022
50322,31917,2022
50323,16511,2022
50324,5200,2022
50325,18576,2022
50327,12672,2022
50401,28909,2022
50420,403,2022
50421,2923,2022
50423,2490,2022
50424,1532,2022
50426,79,2022
50427,137,2022
50428,9119,2022
50430,333,2022
50431,206,2022
50432,261,2022
50433,181,2022
50434,448,2022
50435,687,2022
50436,5879,2022
50438,3989,2022
50439,340,2022
50440,340,2022
50441,5321,2022
50444,333,2022
50446,522,2022
50447,1261,2022
50448,630,2022
50449,886,2022
50450,2839,2022
50451,414,2022
50452,971,2022
50453,535,2022
50454,82,2022
50455,359,2022
50456,1783,2022
50457,463,2022
50458,2297,2022
50459,3046,2022
50460,713,2022
50461,5068,2022
50464,512,2022
50465,187,2022
50466,2042,2022
50467,103,2022
50468,1553,2022
50469,1647,2022
50470,223,2022
50471,680,2022
50472,2506,2022
50473,171,2022
50475,1563,2022
50476,702,2022
50477,215,2022
50478,788,2022
50479,736,2022
50480,905,2022
50482,692,2022
50483,765,2022
50484,313,2022
50501,28530,2022
50510,994,2022
50511,7041,2022
50514,1089,2022
50515,271,2022
50516,708,2022
50517,909,2022
50518,350,2022
50519,678,2022
50520,177,2022
50521,17,2022
50522,922,2022
50523,667,2022
50524,523,2022
50525,3404,2022
50527,106,2022
50528,344,2022
50529,966,2022
50530,1230,2022
50531,232,2022
50532,877,2022
50533,3931,2022
50535,990,2022
50536,4304,2022
50538,562,2022
50539,453,2022
50540,1217,2022
50541,979,2022
50542,949,2022
50543,1243,2022
50544,537,2022
50545,150,2022
50546,339,2022
50548,5591,2022
50551,45,2022
50552,75,2022
50554,1674,2022
50556,110,2022
50557,763,2022
50558,742,2022
50559,283,2022
50560,709,2022
50561,592,2022
50562,394,2022
50563,2468,2022
50565,381,2022
50566,454,2022
50567,206,2022
50568,1583,2022
50569,650,2022
50570,152,2022
50571,254,2022
50573,68,2022
50574,2160,2022
50575,649,2022
50576,251,2022
50577,383,2022
50578,687,2022
50579,3153,2022
50581,764,2022
50582,178,2022
50583,2387,2022
50585,1207,2022
50586,235,2022
50588,13263,2022
50590,870,2022
50591,309,2022
50592,141,2022
50593,32,2022
50594,201,2022
50595,8823,2022
50597,1312,2022
50598,888,2022
50599,470,2022
50601,2468,2022
50602,1382,2022
50603,342,2022
50604,1618,2022
50605,139,2022
50606,880,2022
50607,417,2022
50608,43,2022
50609,381,2022
50611,364,2022
50612,365,2022
50613,43732,2022
50616,9544,2022
50619,2099,2022
50620,55,2022
50621,1641,2022
50622,3179,2022
50623,150,2022
50624,1694,2022
50625,1005,2022
50626,1560,2022
50627,3263,2022
50628,1183,2022
50629,2374,2022
50630,1568,2022
50631,250,2022
50632,1296,2022
50633,344,2022
50634,770,2022
50635,1344,2022
50636,2038,2022
50638,3330,2022
50641,1446,2022
50642,498,2022
50643,3063,2022
50644,8705,2022
50645,1391,2022
50647,2032,2022
50648,4044,2022
50649,16,2022
50650,693,2022
50651,3608,2022
50652,118,2022
50653,504,2022
50654,328,2022
50655,760,2022
50657,122,2022
50658,2427,2022
50659,5986,2022
50660,1234,2022
50662,6499,2022
50664,131,2022
50665,2677,2022
50666,720,2022
50667,810,2022
50668,1159,2022
50669,2358,2022
50670,2378,2022
50671,179,2022
50672,420,2022
50673,245,2022
50674,3539,2022
50675,2316,2022
50676,2095,2022
50677,12746,2022
50680,1124,2022
50681,447,2022
50682,1649,2022
50701,30128,2022
50702,20818,2022
50703,18587,2022
50707,7307,2022
50801,8957,2022
50830,1969,2022
50831,29,2022
50833,2139,2022
50835,61,2022
50836,308,2022
50837,342,2022
50839,59,2022
50840,617,2022
50841,2379,2022
50842,73,2022
50843,487,2022
50845,814,2022
50846,1149,2022
50847,64,2022
50848,289,2022
50849,2395,2022
50851,2238,2022
50853,693,2022
50854,2414,2022
50857,161,2022
50858,796,2022
50859,823,2022
50860,156,2022
50861,309,2022
50862,99,2022
50863,194,2022
50864,1745,2022
51001,2370,2022
51002,2819,2022
51003,1761,2022
51004,863,2022
51005,1486,2022
51006,1201,2022
51007,569,2022
51008,168,2022
51009,166,2022
51010,411,2022
51011,77,2022
51012,6518,2022
51014,534,2022
51015,71,2022
51016,1118,2022
51018,613,2022
51019,566,2022
51020,574,2022
51022,993,2022
51023,3469,2022
51024,2125,2022
51025,1958,2022
51026,1057,2022
51027,1421,2022
51028,2027,2022
51029,280,2022
51030,1586,2022
51031,12595,2022
51033,460,2022
51034,1653,2022
51035,1577,2022
51036,676,2022
51037,293,2022
51038,1763,2022
51039,2648,2022
51040,3422,2022
51041,7016,2022
51044,216,2022
51045,113,2022
51046,1432,2022
51047,690,2022
51048,525,2022
51049,502,2022
51050,3043,2022
51051,62,2022
51052,1001,2022
51053,1129,2022
51054,5416,2022
51055,1271,2022
51056,464,2022
51058,982,2022
51060,557,2022
51061,330,2022
